Max_R1,Sum_R1,Mean_R1,Variance_R1,StandardDev_R1,Skewness_R1,Kurtosis_R1,Excess Kurtosis_R1,Energy_R1_D1_T1,Contrast_R1_D1_T1,Homogeneity_R1_D1_T1,Entropy_R1_D1_T1,Correlation_R1_D1_T1,Dissimilarity_R1_D1_T1,TotalSum_R1_D1_T1,MeanX_R1_D1_T1,MeanY_R1_D1_T1,StdDevX_R1_D1_T1,StdDevY_R1_D1_T1,Short Run Emphasis (SRE)R_1_T1,Long Run Emphasis (LRE)R_1_T1,Gray Level Non-Uniformity (GLN)R_1_T1,Run Length Non-Uniformity (RLN)R_1_T1,Run Percentage (RP)R_1_T1,Low Gray Level Run Emphasis (LGRE)R_1_T1,High Gray Level Run Emphasis (HGRE)R_1_T1,Max_R2,Sum_R2,Mean_R2,Variance_R2,StandardDev_R2,Skewness_R2,Kurtosis_R2,Excess Kurtosis_R2,Energy_R2_D1_T1,Contrast_R2_D1_T1,Homogeneity_R2_D1_T1,Entropy_R2_D1_T1,Correlation_R2_D1_T1,Dissimilarity_R2_D1_T1,MeanX_R2_D1_T1,MeanY_R2_D1_T1,StdDevX_R2_D1_T1,StdDevY_R2_D1_T1,Short Run Emphasis (SRE)R_2_T1,Long Run Emphasis (LRE)R_2_T1,Gray Level Non-Uniformity (GLN)R_2_T1,Run Length Non-Uniformity (RLN)R_2_T1,Run Percentage (RP)R_2_T1,Low Gray Level Run Emphasis (LGRE)R_2_T1,High Gray Level Run Emphasis (HGRE)R_2_T1,Class
185,110.31531296247931,110.31531296247931,878.4718321972578,29.639025493380476,-0.2824089131804955,2.419836397690041,-0.580163602309959,0.0007535774662199761,23.197022066542967,0.2469020858860607,7.459447566906194,0.9871071427441779,3.6050695733754337,0.9999999999113711,109.36860763981225,109.98688292120913,28.989532197740555,29.74905243056438,0.9330958668253,1.3223644119439364,0.00960030145613732,0.8391657901140723,4.273504273132244e-05,0.0001088176218291324,13269.570732131977,186,124.73487773487773,124.73487773487773,864.9583752132015,29.410174688586967,-0.31698311515699984,2.0832556631603567,-0.9167443368396433,0.0008060428664337501,26.732620959690998,0.2473671047064797,7.401409508146773,0.9848998045974667,3.7692400043499483,124.31120182494905,123.6189218393564,29.566990230209868,28.894001172699316,0.9328319878319878,1.3116883116883116,0.009987309038439576,0.8381949570860073,4.4535494784136446e-05,7.783505818144702e-05,16674.21785421786,COVID
207,124.11215112321305,124.11215112321305,1535.7108734529959,39.18814710410529,0.031283748319821954,2.1023677182777027,-0.8976322817222973,0.0004954951067751467,51.35883582234985,0.16884594300547773,7.779687398690384,0.9837015851418295,5.443534331571374,0.9999999998257231,122.5277100034855,123.51673056814236,38.17920196447387,39.36056720899277,0.958061511988503,1.188223281143635,0.007104217822931451,0.8953820294579801,9.737098343036184e-05,9.28829492544645e-05,17188.761232130702,194,111.37343776037328,111.37343776037328,1400.3749585034166,37.421584126055066,0.08213425369753921,2.148946194433891,-0.8510538055661092,0.000506765349253072,48.317809613047636,0.17482000064137657,7.7729896292336464,0.9829328046085091,5.363868985778961,110.70197884680975,109.82053906516562,37.42059569083426,36.394187483649304,0.9534846044177822,1.2142976170638227,0.007474091760553598,0.8848600497009319,0.00010737678512115979,0.00012124630850850121,14028.164472587898,COVID
198,107.9691584667352,107.9691584667352,1009.4380266232947,31.771654452094477,0.6130740725405316,2.3945835591273013,-0.6054164408726987,0.0009088387346225254,24.34176267778833,0.230726410955362,7.292205683103935,0.9883725871902044,3.774951368580739,0.9999999998503666,106.74547358970675,107.43139308693846,30.676394126617243,31.773926685043183,0.9347146750216218,1.3226611837274196,0.010400759181312605,0.8431039096949812,9.391435009890453e-05,0.00010679182126393593,12883.715523571744,190,102.65126429861527,102.65126429861527,1291.3999065893875,35.93605301906968,0.3077756502410024,2.0038301321163208,-0.9961698678836792,0.0007772356214701722,24.157125265595937,0.2360957927224804,7.382132050693568,0.9913478290271532,3.711141889241131,102.09141274238219,101.13558017851621,36.04781992805311,34.81140666443598,0.9351961251588736,1.3573148705599036,0.008160028865129353,0.8448474964122488,7.526719854354118e-05,0.00013734762966919042,12034.98449729079,COVID
185,132.04127829560585,132.04127829560585,632.3786095305614,25.1471391917761,-0.3640210645095743,2.4949602882346387,-0.5050397117653613,0.0010530821472954682,14.385811161775035,0.28420814430954267,7.127652274910241,0.9886674597525802,2.9078768906721018,0.9999999998956703,131.3398017736044,131.6569640062597,24.791946512819326,25.169228169281645,0.9211770346091251,1.3743726313633104,0.011197669934580323,0.8132949089892589,6.483822861295289e-05,6.448940223951332e-05,18332.36034005941,183,139.56110361373518,139.56110361373518,623.1360549223876,24.962693262594637,-0.4339484576615368,2.2702355827587044,-0.7297644172412956,0.0014392803081519636,21.454713490225643,0.3083456188138142,6.94511508347432,0.9830092742931438,3.1118299440678086,139.17560073937187,138.71195317313644,25.107507028776276,24.697203100917747,0.9078822828676629,1.4906282801019641,0.012657400767032208,0.7864342170918381,5.649717513277133e-05,5.67726247833873e-05,20380.55990403359,COVID
203,113.82885021097049,113.82885021097049,2091.1872161885335,45.72950050228554,-0.02152720358851825,1.9860370168167787,-1.0139629831832213,0.0004118524181007318,54.5363256430061,0.15804863038150255,7.973358573140964,0.9871489293866913,5.663162150470049,0.9999999998652109,112.17185604528937,113.06510311362725,44.77070407148778,45.79275141438756,0.958647408286451,1.193301687763713,0.0061059453382609225,0.8971699454366356,7.582650893752983e-05,0.00016057372606174982,15276.852056962023,203,123.44713323250377,123.44713323250377,2114.4135738660657,45.982753004426186,-0.20976826216224995,1.9167610907343622,-1.0832389092656378,0.0005195021296144019,47.28529204119848,0.18466260350807154,7.825591797678799,0.9892393894835791,5.146798028832197,122.97818437719924,121.80492610837439,46.20315512475935,45.24347710270842,0.9491794231327437,1.2378660800219992,0.006544455874456379,0.8751476111718982,7.832080199424382e-05,0.0001255827216711734,17601.502543654613,COVID
206,128.16556711494545,128.16556711494545,1124.1498268098194,33.52834363355606,0.011632658301672429,2.340576845439904,-0.6594231545600961,0.0006103017643274557,29.159829166667762,0.20977509474308703,7.63008657198831,0.9867858016434836,4.209913290512534,0.9999999998705836,127.03533065872932,127.324705577844,32.81197607178524,33.27872166989924,0.9419647438608363,1.2933265668612024,0.00840946848426297,0.8592779399663686,9.255831172465092e-05,7.678977204140888e-05,17807.893554935294,208,141.39007092198585,141.39007092198585,1100.9120916512072,33.179995353393394,-0.10721771312411837,2.0718079121762987,-0.9281920878237013,0.0007235290181666277,22.1736416481525,0.22802291641621525,7.432758408310822,0.9901313802068222,3.672577670070566,140.90253936728587,140.33678535962537,33.27753792287291,32.62586738112568,0.9400524189187102,1.3127520511750799,0.0083632755212596,0.8551181528141427,6.837139339948976e-05,5.969926352897004e-05,21375.844388819358,COVID
179,127.22429408630798,127.22429408630798,577.5286301845132,24.03182536106055,-0.24408969399780048,2.3138004019449103,-0.6861995980550897,0.0010169744113098416,15.961239608243535,0.283822542709473,7.1436256082257055,0.9860458879802801,3.0141850376748867,0.9999999999096494,126.57047343693536,126.76897361763648,23.642374559011596,23.969005301046433,0.9156088567256656,1.4205292132836087,0.011525455543371,0.8019473440210583,4.986287708358044e-05,6.883764469896573e-05,17018.9982241165,182,141.94444444444446,141.94444444444446,564.2811814930195,23.75460337477811,-0.4293292850061915,2.219469134826832,-0.7805308651731679,0.0016634721758473374,13.417209733552589,0.32528800506477623,6.819499661950782,0.9882907582519614,2.7104668170354373,141.63346189652876,141.26373187923923,23.881645653606373,23.55330864377065,0.8955492096457829,1.5547767393561789,0.014628885587332606,0.7615477225444552,5.197505196830547e-05,5.403073256127429e-05,20997.39537902389,COVID
215,110.99405687117125,110.99405687117125,1138.659103382703,33.744023224605314,0.5034339970022504,2.894926366106988,-0.10507363389301183,0.0004778348043714001,65.45171513185612,0.17645346321202213,7.902750018156399,0.9718398852671986,5.79492915680509,0.999999999906786,109.54353094705458,110.7471103653991,32.22570486818597,33.83582234438494,0.9536988357563013,1.209015269269452,0.008601358211540332,0.8852341824188478,5.629045876209216e-05,0.00010640813467873336,13681.327877845843,223,112.74495770982435,112.74495770982435,1452.4610865900568,38.11116747870704,0.5213526740885602,2.773804165266565,-0.22619583473343496,0.0004471331662882657,67.33676975198584,0.17073703053332426,7.935370060562015,0.9776784676815783,5.885489412938137,112.4936259838157,111.1337989136458,38.335653282637985,36.69799858040783,0.9564356972457166,1.1964866623292127,0.007756220790896202,0.8915849113018159,5.467169645681284e-05,0.0001112003943209748,14390.376490999783,COVID
201,106.85009712928988,106.85009712928988,916.2543476055023,30.26969354991065,0.3680016759882083,2.77171725801198,-0.22828274198802,0.0006264595882963874,41.5295998190355,0.20825626616196175,7.630314783040724,0.9779291281447179,4.761878513420556,0.9999999998897584,105.47084114210132,106.37691544482432,28.884337136793906,30.317429750995327,0.9420568925822003,1.277466004748543,0.009451825739385501,0.8590084393028057,5.9865900376680944e-05,0.00011111858042715883,12547.89779840276,202,121.7442996742671,121.7442996742671,950.0657874762189,30.823137210157874,0.41552369825921465,2.3704529646020056,-0.6295470353979944,0.0007106060302029571,32.19902663522077,0.21657322491949008,7.48672987496867,0.9838362112384905,4.209272540444504,121.46465163934423,120.43775614754101,30.921155524616243,29.724688201971492,0.9415236017149697,1.2786269105487347,0.009413751724467928,0.8577380412799502,6.924248718146504e-05,8.019419379176809e-05,16016.228890002505,COVID
181,102.3125,102.3125,933.5655533569868,30.554304988937105,-0.07218308886926023,2.303517110636765,-0.6964828893632351,0.0006557498191967797,27.974394652383292,0.20819403002770914,7.533379022584062,0.9845918992152406,4.151962148044538,0.9999999998608403,101.45185082104108,101.39062065126636,30.190594671292224,30.039950500436476,0.9422004059538662,1.3295578602620088,0.009114446769889487,0.8604880438867902,9.674922599298927e-05,0.00013470472965193225,11607.038209606986,194,114.47147624344511,114.47147624344511,1270.3906133776734,35.64253937891734,0.17879099121841813,1.982516975390078,-1.017483024609922,0.0006186650363953624,31.679260575372307,0.19975580802239684,7.573313707464374,0.9874853749927913,4.3132803625241944,113.76941786930428,113.36468299010853,35.58892308796807,35.0318181641561,0.9495876811978037,1.2477355792150007,0.008091819145845393,0.8764071342851874,7.705347509948322e-05,0.00010282389786493027,14604.05243921818,COVID
149,103.54978038067351,103.54978038067351,658.653294764568,25.664241558334975,-0.45732960969235364,2.2866901483788213,-0.7133098516211787,0.0011209642869600958,15.834468808192954,0.307178571800243,7.091598023080217,0.9879675727602774,2.90387481340171,0.9999999998935489,103.09910581222053,103.23887587822001,25.485155651766668,25.706719409700547,0.9040253375630388,1.5112947082200376,0.011630564947249544,0.7786986117501267,5.893446486889553e-05,0.00011872173728324677,11589.30987241163,166,119.60294318026979,119.60294318026979,826.0292923323757,28.740725327179476,-0.5912103364114786,2.5723449713048767,-0.4276550286951233,0.001226703444846067,13.062176887933187,0.32204612282279343,7.031017345788384,0.9922877326635693,2.673466535884658,119.3677518513342,118.92678496576775,28.90458320610805,28.506716676913864,0.902109544140134,1.5247308897669982,0.011274500855959303,0.774697317082909,5.28317835938156e-05,8.900069699364036e-05,15371.099196075758,COVID
215,129.48174509028604,129.481745090286,1847.7630449051012,42.985614394877516,-0.1967867190006451,2.080426856819434,-0.9195731431805658,0.0004758524171979651,43.38369109715359,0.17891357176923242,7.857100032559211,0.9885821302509523,5.012150667610099,0.9999999998649924,127.85986229242619,128.8766032131765,42.1771075611522,43.09523210015687,0.9533320885139784,1.213654936074865,0.006512687089253926,0.8845340970325506,7.071635668398243e-05,9.637356704649717e-05,18873.248846711478,210,140.6465891581454,140.6465891581454,1550.988562045945,39.38259211943705,-0.22401825508085596,1.9532010749617619,-1.0467989250382381,0.0006557338432367711,38.2505380917995,0.19942702399978143,7.617418197868554,0.9881566155027107,4.55330750401018,140.37781604247365,139.26574831396212,39.593794488919265,38.807489134031854,0.9499180946600053,1.2318251856002242,0.007433584102157064,0.8767173858032042,7.446016380193033e-05,6.755909051449333e-05,21614.74478218238,COVID
198,106.92537008677898,106.92537008677898,2004.3573706517036,44.77004992907316,0.025905686535669565,1.753251290116324,-1.246748709883676,0.0005590777853898292,23.073206136139135,0.23836127097312815,7.6962549186875755,0.9943401712545119,3.6798009121028867,0.9999999998963085,105.74523019493984,106.27924097884677,44.06973498616728,44.75083213271045,0.9311402776186194,1.3824400204185807,0.006595201632813149,0.8360696263374742,6.689858174323703e-05,0.00017363165113141318,13652.242879019908,187,125.44100840336135,125.44100840336135,714.1340269943272,26.72328623119408,0.2577502938483705,2.087485654955207,-0.912514345044793,0.0010864839669491974,15.952821565461235,0.2827134361719343,7.094479807682748,0.9888841646860413,3.042837559624973,125.18231665524334,124.87240118802828,26.771618540460565,26.366978484924477,0.9144943094874632,1.516190476190476,0.011330185406226842,0.8009680043669405,5.3650946933202176e-05,7.172289998318582e-05,16701.46263305322,COVID
157,116.17632054415982,116.17632054415982,333.42995899853736,18.260064594588304,-0.2791650242043462,2.201522699617505,-0.798477300382495,0.0019757039643016525,7.915314729838267,0.37403106704627964,6.5387095522044,0.9882171882294114,2.1132381568123204,0.9999999998918452,116.0633787583822,115.91964092580581,18.357214677241096,18.152010609609015,0.8761055018244942,1.6670209374003615,0.01612387431281962,0.7240923937153292,6.637461833889013e-05,7.90499278383673e-05,14063.720055266236,140,114.55987330978198,114.55987330978195,268.0729470420565,16.372933367056024,-0.5548264323205979,2.300395600079491,-0.699604399920509,0.002689000395781179,8.43213261767018,0.3842144816213353,6.336427296339737,0.9843280118546448,2.1265112798047423,114.37517138227594,114.3174622958992,16.391457746598995,16.405305316744695,0.8654714676303787,1.780119381167012,0.020648032091065725,0.7047900490033835,5.2709255738887965e-05,8.036042701388291e-05,13622.157266414912,COVID
188,110.21461876028525,110.21461876028525,1431.0519914481833,37.82924783085415,0.1082338042034058,1.9490814348436154,-1.0509185651563846,0.0004976931764884649,49.780806512606354,0.1812447195127598,7.8058421861576655,0.9825842469664164,5.328368693926115,0.9999999998594915,108.73696782352103,109.38836588450211,37.001546706535336,37.800546930141564,0.9502489410007925,1.2298409215578718,0.007613487860073487,0.8774595442100671,9.392317083336745e-05,0.00012439293792790266,13799.743417443773,217,149.52615540883693,149.52615540883693,1525.9483170796234,39.06338844851562,-0.20519655587660005,1.849261967537086,-1.150738032462914,0.0007242405041235466,33.37766602507734,0.21033256641586495,7.51062721712192,0.9896724134717615,4.397260273210117,149.42170972776148,148.16889197156257,39.261922972854634,38.492287972417074,0.9390500912288622,1.3277467411545623,0.0076967787671992196,0.8534121039350978,8.525149188667599e-05,5.66205812333907e-05,24184.071779244958,COVID
220,135.04912036230624,135.04912036230624,1143.0535007939088,33.809074237457445,0.15549945342852559,2.2983170453637305,-0.7016829546362695,0.0004930249726468005,66.63095024663363,0.15535532078183514,7.789551355667383,0.9713078921937207,6.259047957522057,0.9999999998217151,133.65626671420938,134.70262078801926,32.847224333236255,34.02848735343558,0.9599082622075132,1.176624281484062,0.008363734412133146,0.8996552117103946,9.018759017188079e-05,6.640402984468114e-05,19652.416652151194,206,141.03721647214275,141.03721647214275,907.3606497282994,30.12242768649797,-0.11258768925995202,2.3057983666585367,-0.6942016333414633,0.0006083729434215035,57.82225761087312,0.16753694005349395,7.585633719724083,0.9686707932892904,5.8263541179275515,140.58761948111058,139.59148839326346,30.354740633398364,29.419755471731463,0.9537317404389636,1.2081039418630257,0.00921283831305884,0.885285165702332,0.00010004001598437216,5.808980003581144e-05,21081.931512882624,COVID
221,121.45006285794108,121.45006285794108,1437.7929735258715,37.918240643862575,-0.16437341988699383,2.311715877341177,-0.688284122658823,0.0005116767950263493,41.89255607345427,0.18855947279097185,7.786102028594299,0.985281721239943,4.910415772980375,0.9999999998571224,120.17316759537067,120.55836548078283,37.2579967980253,37.79695474517277,0.9495380717356552,1.2264282721050426,0.007490212780171828,0.8754998532374701,9.33706815929333e-05,0.00010249919586496824,16431.810867439588,194,127.29221471738359,127.29221471738359,1258.6888729123039,35.47800548103436,-5.9816503180938666e-05,2.195754262844862,-0.8042457371551381,0.0006376885788273031,41.743944629076054,0.20084833231833066,7.581415830936574,0.9839481503183451,4.875250408873566,126.99763248952831,125.97231833910034,35.70862620971762,34.842857657935795,0.9419053896591223,1.2763953075008885,0.008150733307376281,0.858622660949682,9.033423665964352e-05,8.105687638709586e-05,17717.581230003554,COVID
218,100.63012234232096,100.63012234232093,1122.2553986190744,33.50008057630719,0.8193195901455612,3.3147412542006065,0.3147412542006065,0.0006619872620448252,46.592588101417846,0.20024008845117863,7.618438397210065,0.9810578104668635,5.048685962813527,0.9999999998788907,98.879011747608,100.21496911711282,31.293277905456517,33.53955803727319,0.9431077853004447,1.288514075305856,0.009556224535865085,0.8619789418947315,7.399186088651284e-05,0.00013164977294058454,11450.937165934198,215,105.73399278171368,105.73399278171368,1114.6286119015654,33.38605415291788,0.6603639841805938,2.974269470499158,-0.025730529500842092,0.0006244311718804188,47.42878580526275,0.18778096699382701,7.639402834796152,0.979580180151765,5.145020463145319,105.18949522510256,104.07339699863596,33.34132421503532,31.543587097227807,0.9476683524187199,1.2513033016976338,0.00910089724842329,0.8719328906585108,7.12098554344747e-05,0.00011721680051259218,12506.773827028472,COVID
